Feature,R2,RMSE,MAE,Correlation,P_value
LYRM2,-0.042504569670510195,0.30632332,0.25482762,0.041095152,0.8146810312922584
FABP5,-0.04250930428590238,1.2000722,1.0388094,-0.6518792,2.212734114043775e-05
PFKL,-0.042523005272193215,0.48196754,0.4097118,0.31393772,0.06627323440533787
SIRT6,-0.042539396917425476,0.59497565,0.46807098,-0.16502626,0.3434508832822664
CAPG,-0.04261545911150022,1.3213298,1.0612984,0.73006654,6.449214030624132e-07
POLR1D,-0.042617207092687126,0.3816504,0.30748427,-0.00011520833,0.9994759276247867
ISG15,-0.042654350757668213,0.80112416,0.6163502,-0.455216,0.006000968962027465
ECHDC1,-0.042659523912488506,0.5961622,0.4851893,-0.27044052,0.11611702092722911
TSPAN3,-0.04267136404375327,0.61217606,0.4668668,0.3349158,0.04922445468399432
ANP32B,-0.042734855111204784,0.8037976,0.61897534,-0.0070258416,0.9680482221607775
MFGE8,-0.04275132942203275,0.9176307,0.7338024,-0.036103357,0.8368688186768642
EFL1,-0.04279403087354483,0.3866479,0.30400014,-0.022917246,0.8960337259190261
KCMF1,-0.04290076120556208,0.44366792,0.3230435,0.018474298,0.9161100385551326
SLC25A46,-0.04294742894987058,0.47213677,0.3839466,-0.48220995,0.003352235371917783
PSAP,-0.042958219891116034,1.0010957,0.80947196,0.76749647,7.47370883413935e-08
CAMSAP3,-0.04296477551725264,0.40999177,0.33452785,0.25130028,0.145335816401955
BCL10,-0.04296735540996521,0.3287886,0.26576975,0.38516194,0.022321900443193918
MAD2L1,-0.04299897904482597,0.6602984,0.53715295,0.5848238,0.00022465955938499939
TUBB4B,-0.043037477317133366,0.9535971,0.7213351,0.5024126,0.002100841562654434
GGA3,-0.043258598882275345,0.43992078,0.32170904,0.13577048,0.43676409679220546
ATP1A3,-0.0433052031192358,0.6423322,0.48404226,0.19249913,0.2679128157097165
RPL12,-0.043348952135385366,0.37384605,0.30222625,-0.14677832,0.400131281942204
DECR1,-0.043361398833357656,1.1775612,0.9309775,0.710799,1.7131165626968012e-06
FAHD2A,-0.043398774809270346,0.63875884,0.5109094,-0.32848287,0.05403000653379133
PAFAH1B2,-0.043450928913116194,1.0128149,0.8028887,-0.52160686,0.0013117140968650512
PSMG1,-0.04358634127711292,0.83051425,0.62963796,-0.36730826,0.02995994579137685
HDAC1,-0.043788558303397895,0.34064382,0.27573952,0.037342306,0.8313496184855627
AP1B1,-0.0438277269479721,0.43357387,0.31607437,-0.19191211,0.26940273763345546
LAMB3,-0.043871927085803675,0.87045765,0.6471689,-0.2959304,0.08433574858354526
EHBP1L1,-0.04389192912324735,0.39490366,0.28786474,0.62004477,7.106773153571916e-05
SCAMP1,-0.043902926149920196,0.28040984,0.23336184,-0.30124527,0.07864950962099397
ADGRL2,-0.043928254350504625,0.6286225,0.52688265,0.5999424,0.0001393578136410854
TERF2IP,-0.04395178049604698,0.7661597,0.609488,-0.84795153,1.2864491520694478e-10
STRN4,-0.04397704739379216,0.46072647,0.36030006,0.63173556,4.700328761917109e-05
COX5A,-0.04398256818533097,0.48943388,0.39778093,0.47353512,0.004062618361018171
CACNA2D1,-0.043989095448564886,0.97733116,0.7577279,0.6784175,7.507915647895006e-06
PPIL2,-0.04400055502136757,0.5605759,0.3989591,-0.05369824,0.759325393913313
TMEM123,-0.04401711567275712,0.91725177,0.75593525,0.591004,0.00018534877726843698
GALM,-0.0440378303543254,0.54822665,0.446416,0.5403783,0.0008051609589778645
GAR1,-0.0440570309746402,0.4476496,0.35515356,0.33505276,0.04912598271952875
PARK7,-0.04408599105835065,1.0055017,0.7734392,0.33280337,0.0507632159434809
WASHC5,-0.04410336961998618,0.45874766,0.3472914,-0.010059454,0.9542643565779975
GSK3A,-0.0441698324234201,0.60895294,0.48810175,-0.30468458,0.07513150392553325
CAPN1,-0.044172680325681446,0.87110776,0.68749475,0.463929,0.0049978120346017806
HTRA2,-0.04417758135738392,0.41948527,0.30417198,-0.12744416,0.4656526469907063
NDRG1,-0.044188976072012665,0.7721193,0.6442859,0.2765337,0.10780955824475351
PRORP,-0.04428002713838186,0.46564123,0.36087638,0.46655425,0.004725447937410788
UGDH,-0.04429232807253136,1.5834208,1.2432714,0.2151345,0.21455971012686448
IL18,-0.04430457707492863,0.7898448,0.59698147,0.14294073,0.41269742772008444
CBR3,-0.04432052304177714,0.87586915,0.5847446,-0.039029147,0.8238479595633657
PHF5A,-0.04448466825430497,0.33514288,0.2524364,-0.37304083,0.027303670244968117
KCTD5,-0.044578817569438156,0.34695256,0.29266453,0.010519649,0.9521744022480358
LMCD1,-0.044579968587153074,0.5351552,0.38334677,-0.390674,0.02031976979867576
EIF3G,-0.04460618728217791,0.6939245,0.5169331,0.4827364,0.003312832469988468
EIF3E,-0.044672357948040586,0.6687733,0.491999,-0.31229624,0.0677816924698161
TXNDC15,-0.044732330259899866,0.5906867,0.4888184,-0.09291356,0.595507688257803
COPG2,-0.044740626483576795,0.6008989,0.47171772,0.52244234,0.001284287636562912
VPS4A,-0.04481083927898144,0.66908455,0.5378364,0.24750748,0.15171208390660784
NAV1,-0.044820794008841425,0.5173726,0.4314554,0.014923912,0.9321905020204024
TRMT61A,-0.04488880818311691,0.43818587,0.3596056,0.3953244,0.018748927094611456
RPL31,-0.0448927576251299,0.39070973,0.31830144,-0.044236727,0.8007884049663048
TAP1,-0.04490075176393127,0.931284,0.769184,0.56309557,0.0004288462259041558
AK3,-0.044971566895319226,0.5864631,0.47295249,0.0072467756,0.9670440065067165
NQO1,-0.04498760872688923,1.3983904,1.1713321,0.7490262,2.2680869400767394e-07
OXCT1,-0.04500630689719598,0.92161685,0.7422984,-0.2620151,0.12838247485093407
SIGMAR1,-0.04502019413424563,0.44291124,0.35293064,0.38489938,0.022421208124119817
ATAD2,-0.045027442254181205,0.64659107,0.49832022,-0.00039024092,0.9982248302335104
NEO1,-0.04511931399133928,0.5326063,0.3312262,0.14356858,0.4106264354042066
PIP4K2B,-0.04520381069979007,0.6287391,0.48032248,0.23487383,0.17441410883690966
ANTXR1,-0.045239077907427205,0.73940706,0.62214833,0.24179004,0.16170425552672732
TRNT1,-0.04524120342690652,0.4831168,0.3938604,0.36203063,0.03258918786097663
MRPS14,-0.04524126057058031,0.53717405,0.39543965,0.7270541,7.553838457400131e-07
CCDC90B,-0.04527251202084903,0.5700397,0.4505087,0.71219605,1.600178407436394e-06
SUMF2,-0.04527780579969609,0.7157052,0.5331293,-0.47649997,0.003806430342887682
EIF3I,-0.045279199570814166,0.85349625,0.59824276,0.46373495,0.005018469811330592
CKMT1A,-0.045292601163781976,1.3736577,1.1956925,-0.6819006,6.461780395256204e-06
ATL2,-0.04529344668407376,0.42276415,0.3262847,0.40369314,0.016177032284711654
GOLGA7,-0.045313231636304074,0.5985689,0.4820024,0.39945355,0.017440316143013015
RAB18,-0.04543711052551358,0.9480483,0.7161339,0.69312096,3.929469596622446e-06
NT5C2,-0.045465151762951184,0.5590985,0.4234229,0.76352113,9.57063245205484e-08
CTNNBL1,-0.045466159036487985,0.55814576,0.46376637,0.38688853,0.021677890945163515
NDUFA6,-0.045517172517616444,0.48509997,0.37548184,0.05433127,0.7565733139235866
CCDC9,-0.045650158622178916,0.46635133,0.36858183,-0.23163256,0.18060912406778215
HDHD2,-0.04578583966513117,0.7303581,0.54920334,0.7314206,6.002744875491997e-07
SCAF8,-0.04581007383707103,0.6141857,0.45724744,-0.5055657,0.0019480442958059359
MAT2B,-0.045828863154594224,0.86753905,0.6376757,0.055863064,0.7499260840306836
TXNDC9,-0.04588252657501024,0.4877577,0.38431916,0.13349304,0.4445663659458637
LHPP,-0.04618658935974396,0.5644737,0.41132084,0.04672112,0.7898441344482401
PPP6R2,-0.046226351253481734,0.355186,0.26685375,-0.25698754,0.1361447083576848
TUBB6,-0.046294653340202,0.8945762,0.6957984,-0.010013087,0.9544749460742887
NKRF,-0.0465428796537819,0.3816511,0.29781225,-0.12402335,0.4778079033495602
KDM3B,-0.04661196536546863,0.36474276,0.29096076,-0.24918422,0.14886863500452166
LZTFL1,-0.046625816087399796,0.3646869,0.28728026,0.5441704,0.0007270338786366904
TDRKH,-0.04663066440722807,0.62043196,0.50097895,0.39540622,0.018722227472711093
APOE,-0.046650006727628535,0.7047454,0.512459,-0.06694215,0.7024011077551455
NUDCD1,-0.04669727049823402,0.6458187,0.4877201,-0.5002088,0.0022137627555195473
DR1,-0.046890787552549495,0.527282,0.41418537,0.36957198,0.0288867770479786
PRKRA,-0.0469701953183248,0.7717734,0.6072229,0.7897974,1.6961579076015627e-08
DCTD,-0.04699521564912401,0.5619817,0.4388798,0.16736633,0.3365550871823459
TRIM16,-0.047066471791727515,0.55350554,0.43800724,0.14308643,0.41221628914066594
SAFB2,-0.04709583360443803,0.4131658,0.31743398,-0.20758705,0.23146699635621887
ZNF638,-0.04709912601823962,0.43922558,0.34425512,0.56861526,0.0003654411710046336
BROX,-0.047145456789184026,0.6655343,0.5205998,0.3886179,0.02104837899116592
KIFBP,-0.04720099002841427,0.45743576,0.33221874,0.26647237,0.12177943283435151
SNRPF,-0.04749876376441553,0.384901,0.30111292,-0.33967164,0.04589657730092101
RBM39,-0.04758584139462729,0.4571474,0.34748355,0.071426585,0.6834642549693334
SDCBP,-0.04759505471298109,0.734351,0.5859966,0.69117486,4.290274159933721e-06
NFKB2,-0.04759602036791044,0.57112,0.42242965,0.40515086,0.015760785693697325
KHSRP,-0.0476441340675553,0.630089,0.5113942,-0.6380534,3.7326091425930636e-05
SRI,-0.04766448906533616,0.70517254,0.52789897,0.49654892,0.0024130227690408136
ATP7A,-0.047711272695563745,0.7613691,0.61078227,0.02734438,0.8760918278618917
PTBP2,-0.04777204085646969,0.40831083,0.30527177,-0.45198113,0.0064150968166921925
CHMP2A,-0.04783390690943312,0.6296812,0.5120231,0.27183267,0.11417795976423369
SUN1,-0.04785764129414671,0.66614234,0.57175094,0.27243122,0.11335178354638527
AAGAB,-0.04787009158014399,0.35614207,0.2888855,-0.1280474,0.46352626344269376
LRRFIP1,-0.04789348591294407,0.6898187,0.6003628,-0.123107195,0.48109114221138255
SEC24A,-0.04795013854594843,0.51898646,0.4193261,0.39181808,0.01992351273713247
RPL36AL,-0.04797922987223968,0.4866412,0.40361404,0.053691123,0.759356360426079
HSD17B4,-0.04800357634577712,0.666076,0.5748558,0.73815435,4.1745821795850166e-07
PRKCSH,-0.04802626244943542,0.4821452,0.37250498,-0.08227953,0.6384320737100927
ABHD11,-0.048043631745259496,0.8811061,0.7543163,-0.16053654,0.3569202399873754
ADI1,-0.048110697293328286,0.6238316,0.51427734,-0.44844416,0.006895719837676191
PCIF1,-0.048116114091750095,0.46725944,0.34014204,-0.41750365,0.01258059299875663
VCL,-0.04812803484378403,1.1098098,0.888224,0.64511263,2.8672891223699338e-05
GDAP1,-0.04822945175466886,0.60178024,0.4547531,0.6169229,7.914194576590017e-05
PHLDB2,-0.04826652255252917,0.6315707,0.4731072,0.55189085,0.0005883995491262955
NARS2,-0.0483624021323763,0.6013203,0.45690992,-0.019569378,0.9111564859668261
SSB,-0.04842992398809076,0.7265834,0.5119559,0.4907737,0.0027593025310313594
C5orf24,-0.048432995275630164,0.46279603,0.36229944,0.21775068,0.20890259669019695
NOTCH1,-0.048450816812132036,0.43770516,0.3653775,0.55474126,0.0005434810301850842
FDX1,-0.0484836447045065,0.7110373,0.569224,0.35614207,0.03574209580260453
GUSB,-0.04855080752185592,0.46563092,0.3615901,-0.109561436,0.5309707528394179
ARRB1,-0.04855598624067414,0.5768967,0.47565603,-0.39200902,0.01985800916297699
AKAP17A,-0.04879163943516285,0.51047814,0.40143538,-0.34556863,0.04202374481333154
IARS2,-0.04881601432521321,0.773187,0.62056226,0.649238,2.450105745808808e-05
SKP1,-0.0488183186955633,0.46086353,0.3372421,-0.54413927,0.000727646560806459
PURB,-0.048841604421463014,0.47762978,0.40048495,0.37353313,0.027084890459085426
MBLAC2,-0.04887770822917381,0.4536876,0.33643386,-0.21436785,0.2162372438780913
UTP6,-0.04896285130167488,0.51184916,0.4190967,0.35725227,0.03512941456686629
AKT1S1,-0.048971254754921034,0.66573846,0.53763765,0.07431379,0.6713710703098523
SF1,-0.04903811234135813,0.4366325,0.32696736,-0.5321658,0.0010002734481697091
RPL11,-0.049101303104528204,0.41328695,0.32342497,-0.24017638,0.16460820526548897
LPCAT1,-0.04914704961810501,0.59692377,0.447893,0.027860358,0.8737722526923631
GNB4,-0.04921609494365242,0.4622959,0.3670237,0.07537804,0.6669336124046106
PPIL1,-0.049224384613129724,0.33405873,0.28735867,-0.22621223,0.1913142781117084
SRC,-0.04927504468293997,0.42302015,0.33654377,0.33653674,0.048069189871830405
STX8,-0.04928947578799492,0.37165952,0.2843349,-0.437991,0.008500398408215907
RPS20,-0.04939935468059198,0.6668114,0.46303263,0.22793204,0.18787056117532605
PSMG4,-0.04941427508392815,0.35426766,0.27430105,-0.31008607,0.06985513861344643
OXSM,-0.04941692768216077,0.517861,0.41362485,-0.7052771,2.2345869020240683e-06
RPL8,-0.04944623763666067,0.4549488,0.3612382,0.040743023,0.8162417656227374
PSMG2,-0.049512242877483015,0.68361187,0.553115,-0.5369301,0.0008825533670659945
SORL1,-0.04953440893678729,0.49478295,0.38153043,-0.35626674,0.03567286820269161
REXO2,-0.04955423427488892,0.59461576,0.44136572,0.14839667,0.39489849648291087
RPL29,-0.04956407021911868,0.48637375,0.39769137,0.1108815,0.5260023050461988
RDH13,-0.04957670399118519,0.6310118,0.52766246,0.6109171,9.703506870825308e-05
LSM8,-0.04974107108173098,0.34436056,0.24492174,-0.50545394,0.0019532890899334452
MAP3K20,-0.049781390961008976,0.42691454,0.3018431,0.057155997,0.744329126192404
CHMP4B,-0.04988761030668076,0.6685641,0.53145075,0.29913276,0.08087288722959964
ETV6,-0.0501363963451158,0.4702147,0.30280071,0.15616032,0.3703498251191029
COQ3,-0.05016985409232011,0.3908491,0.2924939,-0.20845637,0.22947494325749562
BAIAP2L1,-0.05018258210776927,0.83173865,0.6762363,0.4498345,0.006703237441134868
PICALM,-0.050184259369813855,0.65642196,0.5683603,0.74438983,2.9529426299088275e-07
URB2,-0.050186310711532345,0.3106031,0.25111383,-0.06687132,0.7027016418688026
TMED1,-0.050190232270231894,0.6383847,0.5423988,-0.5975309,0.00015062898181777433
TAF10,-0.05024041684393854,0.4409323,0.34436512,0.011962576,0.9456235179378154
RPS21,-0.050284700329965126,0.82202417,0.5928475,-0.39742562,0.018073133318596897
PLCH1,-0.05039139514660329,0.36330962,0.2722069,-0.34290305,0.04374035205376552
WASL,-0.05043753158266906,0.66854656,0.49466416,-0.43979722,0.008202316567276846
TACSTD2,-0.05056863275435486,1.1336509,0.89121026,-0.5905708,0.00018788859376045648
HINT3,-0.05072382016346455,0.4510239,0.35460255,0.060545973,0.7297159869515789
LARP4B,-0.05080071350085813,0.42327395,0.32566386,0.11618729,0.5062638506546216
VAMP3,-0.050864695756008604,0.6996217,0.56243926,0.34135488,0.044762993613103104
CPS1,-0.050910501410751596,1.5637933,1.0659611,-0.05628834,0.748083713575024
REEP6,-0.0509511355809833,0.6467652,0.53719777,0.17490835,0.3149133178633712
RPLP2,-0.05103785802024374,0.41492903,0.322436,0.20270069,0.24288188554429047
BAG2,-0.051041960052943036,1.2264204,0.9971307,-0.44165695,0.007904769382879135
EIF3A,-0.05104742956252384,0.60329014,0.40432283,-0.065008774,0.7106208178351456
HNRNPLL,-0.05106534134134333,0.34443265,0.24937327,-0.43380275,0.009227301736109044
BRD4,-0.05106698545751742,0.50580144,0.38386357,0.5499896,0.0006201626424934563
C1orf122,-0.051075038344025714,0.5155006,0.37981218,-0.095149554,0.5866444756728352
HMGA2,-0.05111019207476675,1.0943909,0.9288046,0.1264664,0.4691101518850768
UNC119B,-0.05112429239676475,0.53725713,0.38786244,0.23581286,0.17264796937017116
RPL19,-0.05113974481617478,0.5430598,0.42443204,0.02370879,0.8924632787341953
EMC6,-0.05115160591985868,0.4373223,0.34860447,-0.21180803,0.22190362572192582
PDCD2L,-0.05122395444790162,0.66770464,0.49098495,0.20663795,0.23365520555630043
EDF1,-0.051241855933120695,0.900214,0.6185077,-0.35551292,0.036093146446128724
GNPAT,-0.05127404312939299,0.60566944,0.4521716,0.68387717,5.928995409321912e-06
LSM2,-0.051289653667713875,0.37398112,0.28020898,-0.5545455,0.0005464653177541757
HSF1,-0.051301762916094784,0.5154384,0.4323037,0.17390293,0.3177468138935606
ATRN,-0.05130653154067932,0.34895054,0.28867227,0.46611217,0.004770395996343881
PRKAR2A,-0.05130808171195689,0.5707732,0.4204955,-0.18810897,0.27918679966664134
MTFR1,-0.05132388845907854,0.51665205,0.38625407,0.020284645,0.9079227709957007
VCP,-0.05134250753873926,0.41690215,0.31265783,-0.5015473,0.002144565493191212
ERBIN,-0.051381975142298364,0.8618944,0.71517843,-0.7890829,1.7835369522793548e-08
SRGAP2,-0.051477497806875494,0.53248215,0.41365737,0.24892074,0.14931286532722893
THRAP3,-0.05151961843285968,0.32772493,0.22736175,-0.22707252,0.18958614933317786
ARHGAP18,-0.051527939204581985,0.3984669,0.29892084,0.29156038,0.08924444736896758
RPL23,-0.05158518970941728,0.4623072,0.36302868,-0.21358836,0.21795209300039112
SEPTIN10,-0.051835662917386616,0.6996677,0.5978814,-0.5312585,0.0010241989717079667
AUP1,-0.05184273888410207,0.5131904,0.36308154,-0.5454911,0.0007014440102062661
MRPL9,-0.051872030875177444,0.39359152,0.30301166,0.6758919,8.360486056636645e-06
KRT1,-0.051893058485924515,0.5474314,0.40456977,0.3401803,0.04555160908126041
MRM1,-0.05190450626792242,0.510962,0.45311567,0.10839502,0.5353797205433352
PGRMC1,-0.0520358492167623,0.44027287,0.35873505,0.10471748,0.549394642166639
RPL27A,-0.05209253322053775,0.40578982,0.33004168,0.13240899,0.4483066375085414
KPNA4,-0.05211383250617008,0.45340455,0.36880162,0.0025057867,0.9886017694140655
MYCBP2,-0.05214189412525827,0.37826252,0.31662887,-0.4847384,0.0031666402907486926
RFC1,-0.05219201005447616,0.4016805,0.30963644,-0.47642353,0.0038128555846945926
IFT122,-0.052284106408345465,0.47908288,0.37775105,0.054365225,0.7564257733190819
PYCR3,-0.05245095296944746,0.59151673,0.4702525,0.10413194,0.5516419215527865
SNTB1,-0.052519247966829496,0.6881941,0.5165094,0.2916445,0.0891479178717991
TMEM205,-0.05254448515606014,0.55835855,0.47915056,0.3147623,0.0655255030670181
PHPT1,-0.05281707785248568,0.87331533,0.6970488,-0.51731116,0.0014610213579163383
GPATCH8,-0.05282209372394164,0.3639009,0.25491396,-0.06184389,0.7241454410286562
RPS6KA4,-0.0528636986420683,0.6307269,0.4829641,0.4271347,0.010493540018064164
MYH9,-0.05290150451297171,1.0113465,0.8314384,0.6778204,7.702008153613642e-06
FBLIM1,-0.05295571685001499,0.5949286,0.47242558,0.3161478,0.06428405526708575
ASS1,-0.05300191865142834,1.1593118,0.9167997,-0.12612326,0.4703266972412792
SRRM1,-0.053042231584245814,0.4579403,0.37605405,-0.50819,0.0018283790087924425
VPS13C,-0.05306110188342861,0.3483165,0.25852254,0.012907302,0.9413363360929222
CCNB2,-0.05310217454808974,0.44942176,0.38597044,0.3379429,0.04708469156196449
QKI,-0.05314291167099672,0.73876095,0.61092794,0.5462504,0.0006870959160470307
POLR2G,-0.05318069551405924,0.3353439,0.2652893,0.3072753,0.07256336966631084
KIF20B,-0.05326978969006646,0.62498105,0.51010025,-0.2002804,0.24867326956213243
UQCC1,-0.053435563092099514,0.5261354,0.4167571,-0.49482805,0.002512002446304309
RBM8A,-0.053460209590113994,0.32007954,0.24011448,-0.4025402,0.016512735569456902
NDUFAF7,-0.053465274118783324,0.50540316,0.3990327,-0.46315172,0.005081004118213893
ASMTL,-0.05349132219013142,0.363664,0.2805477,-0.028577726,0.8705490579079329
ZCCHC3,-0.05349726501266905,0.520376,0.43214867,-0.5561533,0.0005223782490500015
TACC3,-0.053549426980583625,0.47736642,0.3829288,-0.019457825,0.9116609475738388
SLC25A3,-0.05372127820455175,0.6382829,0.546351,0.566661,0.0003868638761885488
ARPC3,-0.053744929696687205,0.489215,0.41162273,0.33660817,0.048018780803174815
TAGLN2,-0.05377286297673045,1.0686865,0.8372794,0.0012138747,0.9944782344012849
FADD,-0.05385589890149789,0.39321274,0.31678128,-0.36460096,0.031286082644818386
INCENP,-0.0539106282643933,0.548119,0.42050534,0.033580948,0.8481289267514818
FHOD1,-0.053933959120694874,0.6821301,0.4887375,0.41263452,0.013762584512897911
TOMM5,-0.05397924937429588,0.3605141,0.2959555,0.085541144,0.6251345560578883
C11orf68,-0.05402328014056623,0.46890634,0.3640777,0.30734217,0.07249799530678508
CDK5RAP3,-0.054132943498275576,0.480624,0.35715017,-0.062247522,0.7224159111735192
IWS1,-0.05419208382992258,0.39819336,0.3066835,-0.6812842,6.636650711725929e-06
DMAC2L,-0.05423162233960155,0.45363468,0.37112415,0.17782392,0.30678654297768443
LLGL1,-0.05429687843544584,0.52738804,0.43641454,-0.12579755,0.4714830182528625
MYLK,-0.05436330987314664,0.6345387,0.51252204,0.23702766,0.17038211732200942
NOL9,-0.05439949249118614,0.5009689,0.39254066,-0.30304787,0.07679006847686001
SMPD1,-0.054502812409560786,0.5629092,0.46496806,-0.28567177,0.09620241913497715
TTC9C,-0.05451069813292908,0.6509779,0.52232575,-0.07576538,0.6653213123910094
PAK1,-0.05473810205291518,0.71509343,0.5733352,0.35055283,0.03895996381266384
RAD18,-0.054775721653178566,0.54034376,0.42825297,-0.55282944,0.0005732579149089216
DENR,-0.054828452581425324,0.8066901,0.593148,-0.5550452,0.0005388760532925929
DNAJC1,-0.054854781051860035,0.84735954,0.67335963,-0.41530687,0.013102803160040111
ZFC3H1,-0.05489881359251014,0.4885172,0.40936366,0.54632026,0.0006857890283832262
AFDN,-0.054948656846260935,0.5476843,0.4606848,-0.06503955,0.7104897094748327
L1RE1,-0.055014512623079215,0.9350427,0.7486989,-0.03962128,0.8212182552328182
INTS7,-0.05520079990462401,0.3394723,0.27697742,0.29151678,0.08929450467628694
IQGAP2,-0.05529142629298178,0.6036565,0.5410686,0.720858,1.0390098673844918e-06
C11orf98,-0.05529605187815134,0.6625235,0.5589376,0.3727175,0.02744814515673758
EXOC1,-0.055460333994093114,0.45076624,0.35496017,0.39097482,0.020214948278269432
PRPF38B,-0.055472066836010914,0.2805785,0.20849392,-0.25139436,0.1451801714558999
LMNB1,-0.05548817442475551,0.52034515,0.38238382,-0.28143156,0.10146361815447502
ABCC3,-0.055655244373899126,0.5022595,0.38271734,-0.03814205,0.827791150797511
SMARCC2,-0.05587220519920644,0.5369973,0.41765425,-0.030703241,0.8610111661664722
CCAR1,-0.05589845134826943,0.33811912,0.2697936,0.047928642,0.7845388476214342
RDH14,-0.055920686706178335,0.4262477,0.33624837,0.16418913,0.3459385283289843
TPM4,-0.05597297211605734,1.139271,0.91010654,0.7228598,9.381893830123365e-07
CD109,-0.05601211438598441,0.7595322,0.623604,0.59536856,0.0001614237108929913
COL17A1,-0.05603298782523303,0.79583925,0.61281997,-0.18753098,0.2806936507446607
PXDN,-0.056097146500775574,0.6707961,0.52091914,0.6247616,6.02705688210156e-05
MEAK7,-0.05613461562587574,0.6033717,0.49910676,-0.43534952,0.008952918440804902
GCSH,-0.056180308293634074,0.7117052,0.5941768,0.09535567,0.585830412979071
IQGAP1,-0.05618468767529361,0.8150828,0.7060226,0.6752288,8.598474318810282e-06
INTS9,-0.05620231757508076,0.4977447,0.35321724,-0.07129308,0.6840253611893874
CDC5L,-0.056265451343143535,0.3579909,0.25845447,0.32508516,0.05671478108270553
EEF1D,-0.05628371117607367,0.9045868,0.73804504,0.60588837,0.0001147304776399923
CDCA7L,-0.056292937903968054,0.40571725,0.3552138,-0.33146837,0.05175532160149666
MZT1,-0.05631009640756357,0.309949,0.25077716,0.09666378,0.580675591052999
KRT13,-0.056358124633097306,1.5455968,1.3003469,-0.21919711,0.20581955209005698
CC2D1A,-0.05646184161918044,0.5212947,0.39908388,-0.37347814,0.027109254085148318
HSP90AB2P,-0.056467612989525184,0.9275332,0.6807591,0.0036194287,0.9835366557678249
MRPS12,-0.05659352817140473,0.5776045,0.43955648,-0.58352196,0.00023383377217828322
TOR1B,-0.056641615128517175,0.62644106,0.51553273,0.48879287,0.0028876496863693983
FUS,-0.0566810441208514,0.7214921,0.58558446,0.563627,0.00042234230642635215
GMFG,-0.056839992141579865,0.48495784,0.40375897,0.060322363,0.7306770880341097
LSM3,-0.056920939687790995,0.43749034,0.33049342,-0.2443257,0.15721588896559863
ASL,-0.05702464431232768,0.5566675,0.45397973,0.7111341,1.6853819787871545e-06
DPP9,-0.05707823041591187,0.53074366,0.41605365,0.49990538,0.0022297173484314057
EHD4,-0.05717799357458708,0.7048176,0.5667132,-0.51208246,0.0016627420556966197
AFG3L2,-0.0572111131629649,0.5049008,0.38952196,0.35982826,0.03374069078708136
GALNT1,-0.05727641103272063,0.45376244,0.380036,0.54262275,0.0007580691859704612
RBM47,-0.05728593862639442,0.7195339,0.5939479,-0.42110682,0.01176211985446496
KMT2D,-0.05733615945328996,0.41252115,0.3389371,0.41866845,0.012310904613038288
RPL24,-0.057680945531076944,0.56793547,0.43069306,-0.016171338,0.9265373051065809
DDX42,-0.05770288780390098,0.4749516,0.34730545,0.3332007,0.05047089455016113
GRHL2,-0.05773120306184243,0.42811006,0.35299096,0.2582743,0.13412595260907736
ABAT,-0.05774301036680907,0.5286998,0.4010559,0.39790377,0.01792222567692279
SARNP,-0.05782226895526121,0.80568737,0.617387,-0.47976974,0.0035402328276607714
PTGFRN,-0.058028479922399345,0.9459771,0.77143264,0.42744184,0.01043213716124988
BCL2L1,-0.058031092168814524,0.6772881,0.5110872,-0.5597207,0.00047226963626761676
DHX36,-0.05805340617228749,0.5093787,0.39754832,0.20903498,0.22815551445091806
AKR1B10,-0.058060583713030134,1.6455625,1.212605,0.37755123,0.02535263694794228
PARD3,-0.058099956752356574,0.55130744,0.45012552,0.2994103,0.08057802625076459
HSPE1,-0.05828767384740985,0.68360794,0.5753247,0.3474748,0.04082984002407782
PTRH1,-0.05836794300475079,0.4538196,0.35664436,0.13692504,0.4328376479215277
ERGIC2,-0.05839569102555853,0.6557561,0.51821977,0.7272217,7.488089025245133e-07
MAP1A,-0.05860364432859466,0.8304566,0.6826006,0.05448695,0.7558969466977316
CFL1,-0.05865790951994443,1.0344331,0.7808005,-0.51474535,0.0015571497228840908
ERLIN2,-0.05869742722271809,0.94354814,0.70875114,0.5248525,0.001207974047510601
NUP214,-0.05882559427976286,0.2948391,0.22383331,0.020462183,0.9071203466547527
ATP2A2,-0.0588345047792711,0.4921722,0.40856108,0.53192943,0.0010064591137762275
ERCC6L,-0.058835840967359276,0.36231235,0.27004555,0.38455865,0.02255062832897043
TRAFD1,-0.05887110752196256,0.42334247,0.35359105,-0.13403428,0.44270530471452135
YAP1,-0.05888943839286753,0.75466716,0.6087552,0.3097361,0.07018796151802266
RTN4IP1,-0.05896653170107191,0.5403055,0.43313116,0.41142392,0.014070551485454838
MTA3,-0.05908523326151949,0.5227897,0.41751137,0.19814648,0.253855202941115
SNX3,-0.05931648952650459,0.82183194,0.53437865,-0.122195005,0.4843717772924515
HOOK3,-0.059317468468812695,0.6686013,0.5179472,0.36556703,0.030807461775273673
KRT16,-0.059335640550075786,1.3832028,1.1216674,0.042443566,0.8087110237934977
HSPB1,-0.05938217291538983,1.822707,1.3095264,0.48174202,0.0033875982410838173
IMMT,-0.059466512024714646,0.45532438,0.35534227,0.5259913,0.0011733258112881502
ZNF706,-0.05965844077631832,0.8856057,0.6446272,-0.23558104,0.17308278556342205
MECP2,-0.059666222203096364,0.5218406,0.4044019,0.070518255,0.6872850837962032
